	lat	lon	adm_id	harvest_year	crop_name	harvest_area	crop_area_percentage	awc	bulk_density	drainage_class	ssm	rsm	ndvi	tmin	tmax	tavg	prec	rad	et0	vpd	cwb	fpar	production
140	22.3423951	71.792293	5499	2019	cotton	0.74	60	160.2	1.58	4	22.5	96.6	0.55	17.58370414	31.32884275	24.5	4.9	12132.9	2.45	0.57	-7.35	0.64	2.57
141	22.39228238	71.81953359	4841	2020	wheat	3.23	29	126.4	1.56	3	29.8	98	0.26	11.48560517	37.20905058	24.3	3.4	15955	3.03	1.59	-11.75	0.4	9.14
142	22.35126116	71.74527202	9849	2020	cotton	4.05	59.3	123.4	1.57	1	32.2	65.8	0.26	13.19200543	30.04363192	21.6	22.3	18780.8	2.1	1.05	11.8	0.38	15.16
143	22.29992242	71.747387	4788	2019	wheat	3.88	70	90.9	1.15	4	25.9	38.9	0.32	16.14714795	25.43105953	20.8	30.2	13550.2	5.02	1.08	5.1	0.39	15.31
144	22.34814843	71.76517275	4505	2019	mustard	4.23	42.2	112	1.24	1	33	25.2	0.55	15.05449331	34.76746595	24.9	37.1	14593.2	6.54	0.91	4.4	0.69	19.74
145	22.39970282	71.84346537	6421	2021	cotton	4.63	50	192.4	1.13	5	17.8	62.6	0.41	11.54483009	34.11914307	22.8	22.3	23015.3	2.21	2.27	11.25	0.5	21.49
146	22.31974412	71.75400863	2020	2021	cotton	3.94	22.2	198.8	1.52	2	22.4	103.5	0.22	14.4319549	34.13091383	24.3	38.1	12237.7	5.19	2.15	12.15	0.37	20.74
147	22.39711492	71.79592657	1320	2021	cotton	3.48	82.8	132.4	1.13	5	18.2	80.4	0.36	17.80505292	31.37683201	24.6	32.4	12887.5	3.04	2.2	17.2	0.48	15.68
148	22.3768708	71.75158674	1096	2021	cotton	0.95	75.9	138.3	1.17	3	14.9	43.3	0.72	12.37570682	30.77920951	21.6	15.4	17403.1	6.65	1.05	-17.85	0.86	3.8
149	22.30055264	71.77885446	7865	2021	cotton	2.76	24.4	160.8	1.26	5	15.1	103	0.8	15.63741187	32.64432759	24.1	28.5	14086.6	6.27	0.88	-2.85	0.9	13.58
150	22.36185655	71.84933202	4613	2022	mustard	3.87	13.6	187.2	1.17	4	24.8	119.7	0.71	13.19309122	26.97906227	20.1	6.2	21316.6	7.28	1.43	-30.2	0.82	15.54
151	22.40329807	71.84443153	8140	2020	wheat	4.38	79.2	104.1	1.2	4	31.2	88.8	0.7	17.05090198	26.69853078	21.9	16.9	18402.1	4.64	1.87	-6.3	0.84	16.23
152	22.36430854	71.74829064	6507	2021	wheat	4.94	17.1	111.8	1.36	4	9.4	71.6	0.8	12.43946555	38.45329961	25.4	2.8	16920.8	5.98	2.44	-27.1	0.89	15.44
153	22.3992044	71.85511443	8657	2019	mustard	3.68	15.9	117.2	1.27	2	19.1	47.7	0.66	11.80225593	37.75963822	24.8	29.9	16887.3	2.02	0.63	19.8	0.8	16.34
154	22.3008489	71.76466243	1441	2022	mustard	1.74	25.1	129	1.22	4	31.5	108.1	0.59	12.05937235	36.4891238	24.3	0.6	12866.8	6.94	2.36	-34.1	0.68	5.3
155	22.37103379	71.87250889	1444	2022	mustard	0.99	10.8	116	1.53	1	14.9	116.4	0.79	11.69603367	37.39731383	24.5	37.4	14348.7	3.29	1.21	20.95	0.94	4.81
156	22.30597474	71.77537954	3223	2021	mustard	1.67	40.1	127.2	1.34	4	7.5	77.5	0.45	15.04313489	34.59900408	24.8	13.6	19860.6	3.98	2.42	-6.3	0.55	5.92
157	22.31469124	71.80317065	5262	2018	wheat	3.02	75.7	156.3	1.5	4	22.5	62.7	0.58	15.90277646	25.53189274	20.7	4	20639.4	2.9	1.96	-10.5	0.71	10.35
158	22.39746664	71.74408081	8449	2019	cotton	1.1	18.3	182.9	1.46	3	18.6	72.3	0.3	17.92312512	26.18079387	22.1	21.5	13012.3	3.6	0.76	3.5	0.42	4.79
159	22.35713419	71.7814339	5558	2021	cotton	3.4	81.3	177.5	1.38	4	30.1	31.7	0.7	14.02846619	26.42145064	20.2	11.1	12715.6	2.57	1.98	-1.75	0.8	13.99
160	22.32848229	71.82537422	8705	2018	cotton	3.12	12.8	135	1.38	1	13.9	74.8	0.66	14.57671472	35.53151628	25.1	5.7	20960.9	2.16	0.67	-5.1	0.76	10.57
161	22.35045245	71.79787264	1853	2022	mustard	2.35	82.7	175.3	1.26	3	26.3	41	0.23	13.82314025	38.37776319	26.1	6.4	21382.4	2.29	2.11	-5.05	0.34	8.24
162	22.3719619	71.79307691	1659	2018	wheat	1	69.3	193	1.37	1	28.9	46.8	0.52	16.72781809	32.88427725	24.8	32	12617	5.14	2.04	6.3	0.61	5.17
163	22.40360818	71.77177977	1333	2019	wheat	0.63	79.4	112.5	1.17	5	5.2	86.2	0.28	12.55977986	32.48627037	22.5	19.8	16406.4	4.56	1.51	-3	0.41	2.27
164	22.3839487	71.84695094	3068	2019	wheat	3.79	51.3	172.3	1.32	4	13.8	81.5	0.44	13.73243074	25.88284727	19.8	15.9	22162.8	6.59	2.35	-17.05	0.52	15.56
165	22.35626463	71.73982514	4571	2018	mustard	2.33	25	116.6	1.24	4	30.1	99.3	0.78	14.58554477	37.69334794	26.1	24.3	15227.1	6.34	2.37	-7.4	0.85	9.92
166	22.33109882	71.81907687	7043	2020	mustard	4.37	55.6	159.3	1.53	2	25.1	54.7	0.73	15.00684667	31.1933791	23.1	35.3	22022.6	7.42	2.34	-1.8	0.82	22.44
167	22.40999134	71.85172125	2876	2022	mustard	4.05	18.5	86.6	1.57	2	13.3	117	0.48	11.27413649	30.65482269	21	8.6	20772.2	7.92	1.33	-31	0.6	11.61
168	22.35674096	71.85374519	1420	2018	cotton	1.86	28.3	191.6	1.34	3	9.4	68.5	0.36	13.23867442	34.75408655	24	6.1	12588.7	2.8	2.37	-7.9	0.42	6.96
169	22.34489826	71.77010979	7498	2021	mustard	1.6	63.7	126.6	1.23	2	33.3	35.6	0.44	14.39332786	36.0450434	25.2	34.2	18183.6	6.71	2.13	0.65	0.51	7.33
170	22.28776345	71.74999419	4978	2022	wheat	1.89	70.2	163.7	1.12	1	31.1	40	0.34	10.15184412	31.77350071	21	30.6	13709.2	2.77	1.81	16.75	0.44	8.91
171	22.30547502	71.73040036	2983	2020	mustard	2.21	12.3	137.2	1.18	5	31.8	61.6	0.32	17.95915837	38.84571524	28.4	34.9	18608.8	4.58	0.5	12	0.41	10.25
172	22.3139654	71.76919778	9728	2020	wheat	4.35	73	175.2	1.38	4	12.7	98.4	0.52	17.23702341	26.73826346	22	9.2	18703	2.79	2.07	-4.75	0.6	16.76
173	22.32925349	71.73806236	2129	2020	mustard	2.4	16.2	176.4	1.17	5	14.2	80.7	0.77	15.21757394	25.48443995	20.4	6.2	20677.7	4.66	0.7	-17.1	0.84	9.49
174	22.31295272	71.73324602	1207	2020	mustard	0.57	85.6	184	1.19	4	24.9	61.7	0.7	12.11651382	27.05685492	19.6	6.4	23840.8	6.99	1.26	-28.55	0.82	2.27
175	22.30153503	71.79448731	8102	2018	cotton	0.66	36.6	153.7	1.29	3	11.6	59.1	0.5	15.66537321	36.93363322	26.3	38.3	16859.3	3.5	0.92	20.8	0.58	3.36
176	22.36953751	71.74854883	3506	2021	mustard	4.46	74.2	82.1	1.53	4	22.3	50.2	0.2	14.67527742	27.56752526	21.1	9.1	15043	7.37	2.23	-27.75	0.27	11.73
177	22.37875891	71.74117316	5425	2022	wheat	0.89	54.2	128.5	1.12	5	8.3	109.1	0.25	14.4523877	28.11988376	21.3	30.5	13930.1	2	0.97	20.5	0.34	3.81
178	22.37336515	71.73930482	8616	2021	mustard	4.88	17.5	171.9	1.29	4	22.1	44.8	0.48	15.99477211	33.68523594	24.8	7.4	18563.1	6.94	2.24	-27.3	0.61	18.13
179	22.34039398	71.78702649	5397	2022	mustard	3.94	50.2	162.3	1.27	3	34.4	73.2	0.6	12.3917639	30.02944849	21.2	6.9	15416.9	4.74	0.58	-16.8	0.7	14.55
180	22.35637067	71.76250864	5569	2018	wheat	4.3	55.8	137.1	1.19	4	7.7	118.2	0.71	12.83462445	25.23055274	19	22.2	16024.1	2.78	0.83	8.3	0.83	18.54
181	22.38028998	71.75424038	7209	2021	wheat	1.54	30.3	137.2	1.15	3	27	82.8	0.21	11.65620145	37.22758456	24.4	40	23554	6.8	1.46	6	0.29	7.41
182	22.28513331	71.74603276	6325	2021	wheat	2.65	19.5	151.7	1.18	2	33.8	102	0.62	11.39950596	32.38634628	21.9	6.6	22853.9	3.73	2.4	-12.05	0.73	9.56
183	22.36855894	71.86746544	6813	2019	cotton	3.85	31	106.6	1.47	3	21.8	83.5	0.77	10.4199695	28.31023282	19.4	34	16628.4	7.9	0.51	-5.5	0.89	17.66
184	22.35082789	71.82262046	5526	2020	cotton	0.99	69.9	106.3	1.15	5	7.7	94.1	0.5	13.82446359	26.11913617	20	10.3	19685.7	7.79	1.76	-28.65	0.63	3.22
185	22.37077953	71.8406242	4130	2022	wheat	3.43	89.4	183.5	1.26	1	9.5	86.2	0.68	10.64262643	25.4090122	18	13.1	12050.5	3.8	0.72	-5.9	0.74	14.69
186	22.29510721	71.74372788	9004	2021	wheat	3.98	42.9	186.1	1.49	5	33.1	110.6	0.66	12.34393181	26.25344599	19.3	39.9	12657.5	4.15	1.48	19.15	0.81	22.23
187	22.404898	71.77966847	9041	2021	wheat	3.28	50.2	95.9	1.18	4	29.9	117.9	0.6	10.33951581	28.90546788	19.6	21.9	14379.1	4.68	2.14	-1.5	0.68	12.46
188	22.37313409	71.8336605	5820	2018	wheat	4.72	56	167.5	1.31	2	24.3	115.7	0.37	15.98047457	37.13862725	26.6	17.4	20461.6	6.91	1.15	-17.15	0.45	19.25
189	22.37144866	71.79407807	6016	2019	cotton	0.93	30.5	118.6	1.33	5	9.4	26.8	0.41	12.89453552	25.20879256	19.1	8.4	13737.8	2.72	1.66	-5.2	0.51	2.95
190	22.35784048	71.75466861	9698	2021	cotton	0.86	72.7	175.4	1.6	3	15.3	106.1	0.47	14.23129386	33.6309564	23.9	22.2	16795.1	4.27	2.39	0.85	0.57	3.8
191	22.27865554	71.72474257	6419	2022	cotton	2.1	84.5	163.2	1.12	3	12.3	39.8	0.68	13.70591478	25.02166699	19.4	36.6	17545	6.32	1.61	5	0.74	11.09
192	22.32438495	71.78804579	5438	2021	mustard	4.93	44.3	172.6	1.16	3	16.9	78.5	0.54	17.75864512	28.59047304	23.2	22	12272.6	4.29	1.4	0.55	0.61	22.31
193	22.3633606	71.79598205	2976	2019	cotton	1.9	89.4	135.8	1.53	2	16.8	53.6	0.27	11.54228316	34.11608989	22.8	18.9	15801.5	2.45	0.58	6.65	0.37	7.05
194	22.33282905	71.75602172	9779	2018	cotton	4.8	32.2	161.6	1.53	2	6.2	29.1	0.26	11.25386492	31.0320168	21.1	7.3	19734.2	7.72	1.21	-31.3	0.38	16.24
195	22.3427444	71.81563607	8933	2019	wheat	0.67	21.3	191.4	1.16	3	5.6	119.8	0.63	14.34853419	29.71834683	22	8.9	20370.2	2.2	2.26	-2.1	0.71	2.77
196	22.33707828	71.81245257	9595	2022	mustard	4.27	15.7	118	1.46	5	23	35.6	0.48	12.91912893	30.23216835	21.6	32.4	19137.9	4.82	0.89	8.3	0.54	18.75
197	22.35523851	71.76590336	4180	2018	cotton	2.57	28.1	160.1	1.37	3	27.1	76.6	0.76	11.18080756	35.6364802	23.4	1.8	19611.7	2.85	1.49	-12.45	0.87	9.06
198	22.38494876	71.83359517	3939	2020	wheat	2.63	46.2	117	1.51	3	18	72.3	0.24	10.45415666	37.98674178	24.2	37	17355.1	6.21	1.95	5.95	0.38	11.6
199	22.34592872	71.73881398	3073	2022	wheat	2.22	63.3	191.2	1.6	3	25	81.8	0.75	11.30714713	36.23495477	23.8	39.1	17532	7.1	1.66	3.6	0.87	12.54
200	22.34679721	71.76146204	5786	2018	wheat	0.8	65.5	166.4	1.12	2	11.4	70	0.47	16.12303767	25.29990988	20.7	30.4	18881.7	6.57	1.53	-2.45	0.56	3.87
201	22.35008583	71.7729597	2680	2021	mustard	3.21	56.7	135	1.34	1	8.6	49.5	0.34	14.66191145	30.43702854	22.5	16.9	17950.4	2.29	2.34	5.45	0.45	11.87
202	22.30749764	71.78965774	8690	2020	mustard	1.48	11.3	118.2	1.43	4	6.8	51.8	0.72	13.58892039	36.66208905	25.1	11.6	14659.3	3.09	1.27	-3.85	0.79	5.26
203	22.32294969	71.76828824	4020	2020	cotton	2.99	16.8	141.3	1.59	1	16.1	110.5	0.21	14.31967546	39.44198499	26.9	28	15479.2	7.92	0.9	-11.6	0.34	12.45
204	22.37051969	71.74690301	2869	2021	cotton	1.01	47.4	180.5	1.18	1	12.8	58.9	0.39	12.44851159	28.91675866	20.7	9.8	16327.5	7.66	1.09	-28.5	0.48	3.91
205	22.39578979	71.77321007	2213	2021	cotton	3.84	78.8	175	1.3	5	8.7	92.1	0.37	15.51194032	30.83431435	23.2	22.3	16766	2.25	0.83	11.05	0.49	16.9
206	22.41011149	71.74131349	3485	2018	mustard	0.62	78.8	180.3	1.36	2	32.7	96.6	0.24	14.213759	29.47758385	21.8	15.7	21957.2	3.98	2.19	-4.2	0.36	2.48
207	22.35913154	71.79089569	2395	2020	mustard	4.68	27	193.2	1.59	2	24.4	46.6	0.6	14.20791211	33.42071197	23.8	37.8	17829.4	3.47	1.61	20.45	0.66	25.67
208	22.31563999	71.74618875	7818	2022	wheat	2.81	51.2	194.1	1.14	5	28.7	111.9	0.78	13.46711085	34.72150506	24.1	36.6	14897.7	3.33	2.1	19.95	0.92	15.92
209	22.36908248	71.74895179	4697	2022	mustard	4.26	60.3	168.7	1.28	5	17.8	67.9	0.41	13.25274288	38.59147903	25.9	32.5	12274.3	7.94	2.01	-7.2	0.55	20.81
210	22.38018941	71.83374593	8253	2021	cotton	0.75	37.1	127.6	1.42	3	13.4	45.5	0.62	12.34449815	33.33499783	22.8	38.6	15541.2	4.84	2.3	14.4	0.68	3.69
211	22.38141899	71.86380612	6003	2021	mustard	1.92	68.9	132.3	1.24	5	31.5	78.9	0.64	14.66487068	34.27037167	24.5	25.6	23239.1	7.02	1.29	-9.5	0.75	8.38
212	22.38650804	71.82915217	2625	2018	mustard	2.66	81.4	117.2	1.16	2	9.5	61.3	0.44	16.59062583	32.47873835	24.5	30.2	18059.6	2.11	1.19	19.65	0.54	11.44
213	22.34266309	71.74672609	5335	2019	mustard	1.97	24.2	186.2	1.13	1	23.6	24.6	0.43	10.24472902	25.03023361	17.6	4.1	17471	7.14	1.87	-31.6	0.5	7.26
214	22.30275573	71.78538326	3847	2019	wheat	1.57	56.9	149.1	1.29	5	6.3	72.3	0.63	12.57405	37.7791429	25.2	15.8	19504.3	6	0.55	-14.2	0.7	6.32
215	22.30177182	71.79744837	1043	2019	wheat	1.12	34.1	130.4	1.48	4	8.1	79	0.35	14.2238698	32.65880209	23.4	27.1	13517	4.93	1.79	2.45	0.48	4.64
216	22.29519499	71.76612622	8699	2022	cotton	0.72	21.3	118.1	1.15	3	25.7	112.6	0.76	16.41793412	37.06703129	26.7	36.6	18954.8	3.06	1.74	21.3	0.87	3.52
217	22.3608746	71.84181253	5720	2019	wheat	3.87	77.4	125.8	1.18	3	34.2	24.5	0.64	10.29569027	28.96596334	19.6	5.6	17040.3	4.93	0.99	-19.05	0.78	12.83
218	22.31091894	71.7617003	2166	2021	mustard	4.89	76	183.2	1.33	2	27.6	40.6	0.63	10.13087792	34.65076163	22.4	8.5	18621.1	4.89	1.85	-15.95	0.72	19.54
219	22.31348019	71.74332059	4241	2022	cotton	3.65	78.4	83.6	1.4	4	16.4	69.3	0.4	12.86285235	33.42515718	23.1	30.7	15857.2	5.01	0.52	5.65	0.53	14.28
220	22.42009239	71.78915635	4683	2022	wheat	2.48	37.7	134.8	1.17	2	33.2	88	0.53	13.94572284	31.61630459	22.8	12.8	16960.2	2.54	2.06	0.1	0.58	9.12
221	22.34648776	71.81627484	2169	2019	cotton	4.77	74.8	134.6	1.36	1	19.9	106.2	0.22	13.89433473	30.84689378	22.4	7.2	13516.3	6.76	0.72	-26.6	0.3	14.83
222	22.33101754	71.80508241	5728	2020	wheat	0.77	22	84.7	1.25	4	22.1	114.1	0.23	10.41209194	33.54612367	22	28.8	17751	2.99	0.73	13.85	0.36	2.87
223	22.37921419	71.8544999	5982	2021	wheat	1.3	75.3	181.8	1.42	4	11.6	29.6	0.71	11.26284349	33.36575178	22.3	3.3	12834.2	3.64	2.24	-14.9	0.83	4.9
224	22.32074276	71.78258425	9847	2022	cotton	3.89	71	134.2	1.6	4	34.6	69	0.27	16.91094611	31.84551601	24.4	37.1	13150.9	7.06	1.34	1.8	0.35	17.87
225	22.38667517	71.83194947	1653	2018	cotton	2.72	34.7	160.3	1.26	4	28.7	35.4	0.35	10.28945646	26.85556966	18.6	25.2	14879	4.49	1.81	2.75	0.47	11.94
226	22.39989128	71.79505635	5102	2020	mustard	4.65	24.1	159.7	1.19	1	27.2	36	0.58	11.77455475	32.9697586	22.4	38.2	19939.1	2.89	1.08	23.75	0.69	24.33
227	22.37009921	71.75200117	1339	2019	wheat	0.97	74.6	145.1	1.47	3	25.1	86.4	0.59	10.28701837	39.36270231	24.8	37.6	13458.7	6.98	0.94	2.7	0.72	4.86
228	22.3401919	71.81355539	3870	2018	mustard	0.61	22.1	170.4	1.32	4	10.8	70.4	0.79	10.43722466	26.67158348	18.6	5.5	15420	4.04	1.7	-14.7	0.86	2.35
229	22.29268447	71.72312475	5557	2021	mustard	3.46	84.9	105	1.54	2	27.6	76.4	0.66	13.80060455	27.59809344	20.7	15	14339	4.98	1.36	-9.9	0.75	12.18
230	22.37228178	71.78543702	9056	2021	mustard	2.51	26.8	177.7	1.55	1	20.9	62.9	0.64	14.72469285	27.77654909	21.3	17.3	18052.4	3.57	1.43	-0.55	0.74	10.9
231	22.30823265	71.7987757	7690	2020	cotton	3.59	17.2	166	1.4	3	17	57	0.66	14.80478659	26.86167291	20.8	3.4	22822.4	4.04	1.74	-16.8	0.76	12.85
232	22.29479851	71.72596153	3634	2018	cotton	4.52	20.1	176	1.53	3	5.8	35.4	0.71	17.85812663	26.73572243	22.3	6.3	12925.9	3.05	1.55	-8.95	0.77	17.34
233	22.33673708	71.79952904	5722	2021	cotton	3.85	32.1	188.6	1.57	4	35	54.7	0.32	17.59191051	36.29256381	26.9	22.8	13447.9	4.16	1.01	2	0.45	17.2
234	22.4191495	71.78451889	8451	2018	mustard	2.24	44	160.6	1.18	1	7.4	85.8	0.54	14.77054587	34.10457142	24.4	4.3	23438.9	4.44	1.46	-17.9	0.68	7.88
235	22.33235242	71.80058693	6296	2020	cotton	3.21	27.3	155.3	1.38	1	18.7	53.4	0.21	15.20689302	34.8065108	25	14.8	14957.6	3.45	1.01	-2.45	0.33	11.83
236	22.30171982	71.76307202	1018	2022	cotton	2.55	86.9	120.6	1.53	5	11.4	74	0.28	13.95788326	38.72942201	26.3	35.4	20023.1	3.76	0.7	16.6	0.34	11.2
237	22.33640432	71.8012448	1888	2021	cotton	1.19	44.2	89.3	1.26	2	6.2	64.6	0.6	16.57279219	34.84404925	25.7	15.9	14065.9	6.86	2.49	-18.4	0.67	4.07
238	22.36694963	71.86928309	9167	2020	mustard	2.46	44.3	98.9	1.46	4	30.8	108.8	0.47	12.22085711	26.42108452	19.3	13.8	15509.2	3.94	2.25	-5.9	0.54	8.03
239	22.36420326	71.85764527	5375	2019	wheat	3.21	79.2	166.6	1.4	5	5.9	37.8	0.4	17.61387843	35.41652661	26.5	20.8	13447.7	5.99	0.89	-9.15	0.47	13.63
240	22.32507088	71.79515316	8178	2020	wheat	2.39	83.4	84.6	1.17	4	8.1	40.4	0.67	17.30545874	28.33217392	22.8	25.8	20298.8	5.32	1.82	-0.8	0.77	9.41
241	22.42328109	71.7529022	4920	2018	wheat	4.85	47.7	199.7	1.49	2	14.9	60.8	0.5	17.01926365	30.52861846	23.8	32.3	21215.9	5.3	0.98	5.8	0.64	25.29
242	22.3880689	71.81759467	1224	2022	cotton	4.33	40.9	163.3	1.21	5	13.8	81.8	0.79	14.70767298	29.71760509	22.2	33.1	20577	3.2	2.21	17.1	0.84	22.42
243	22.39763579	71.75386686	4681	2018	cotton	1.88	32.3	167.3	1.37	1	9.5	76.7	0.51	17.22959826	27.33354437	22.3	35	13958.3	7.59	1.49	-2.95	0.6	9.51
244	22.30923106	71.78504819	3522	2018	cotton	2.28	67.8	161.1	1.55	4	8.5	67.6	0.73	13.05615371	29.69635109	21.4	19.2	12570.4	4.75	2.33	-4.55	0.79	9.91
245	22.36981258	71.77791171	9337	2020	mustard	3.93	27.3	181.6	1.57	3	34.7	97.9	0.67	16.41417973	39.70531435	28.1	27.7	19938.3	7.4	1.99	-9.3	0.79	19.35
246	22.29768287	71.75993129	8736	2021	cotton	2.11	62.3	102.1	1.23	2	29	55.6	0.3	10.27959184	26.35934474	18.3	17.9	22394.6	5.76	1.69	-10.9	0.43	7.2
247	22.37133313	71.82572794	3369	2022	cotton	3.98	48.8	140.6	1.24	4	34.3	27.6	0.33	14.80670268	31.4246047	23.1	7.3	15000.5	6.7	1.11	-26.2	0.4	13.08
248	22.41239165	71.76982178	9327	2022	wheat	2.32	39.3	164.5	1.51	2	23.1	38.4	0.74	12.64522518	33.34892819	23	16	12960.7	6.51	1.09	-16.55	0.84	9.83
249	22.35716468	71.77399325	7798	2020	wheat	4.69	23.2	100.8	1.42	3	6.9	100.7	0.57	13.59906018	36.6024032	25.1	27.1	14450.4	3.14	2.15	11.4	0.63	18.92
250	22.39023915	71.75811057	1042	2020	mustard	4.96	69.8	145	1.31	3	32.6	46.4	0.48	12.68807529	33.58229037	23.1	34	16312.4	2.32	1.62	22.4	0.54	23.67
251	22.31466393	71.78239291	9022	2020	mustard	2.16	87.5	170.9	1.37	2	23.9	29.3	0.45	17.65385512	34.56212887	26.1	2.3	17730.6	6.47	0.8	-30.05	0.55	7.37
252	22.30557262	71.80031081	8935	2022	cotton	3.51	18.9	148.5	1.21	3	26.9	114.5	0.33	16.54249971	38.19877371	27.4	7.6	15522.6	5.75	1.91	-21.15	0.43	11.89
253	22.40099387	71.79915159	9903	2022	cotton	0.89	46.5	162.1	1.48	4	23.6	56.8	0.36	11.49734056	38.79735753	25.1	36.4	19521.4	3.6	2.07	18.4	0.45	4.39
254	22.35196064	71.80880645	4090	2020	cotton	4.11	79.4	102.7	1.48	2	6	62	0.24	15.34989027	29.88740462	22.6	27.7	14189.3	7.94	0.59	-12	0.32	15.65
255	22.40452052	71.89857399	4826	2021	mustard	2.34	61.2	108.2	1.59	4	33.9	73.9	0.48	11.94643931	38.23717341	25.1	16.5	20097.2	7.83	0.85	-22.65	0.55	8.13
256	22.28561455	71.74403773	8749	2020	wheat	0.68	72.2	178.1	1.15	4	18.9	45.3	0.44	15.63831945	33.00893455	24.3	33.2	17914	4.67	0.98	9.85	0.5	3.44
257	22.3729142	71.86867265	9115	2019	cotton	2.08	49.3	134.9	1.55	1	18.1	76.4	0.57	13.66417495	26.56096763	20.1	30.6	19475.8	7.6	1.69	-7.4	0.66	9.41
258	22.31060172	71.80741802	6439	2022	wheat	1.83	66.5	111.1	1.28	1	11.9	69.7	0.78	10.25347284	27.40901769	18.8	11.2	16376.5	3.38	1.29	-5.7	0.9	6.48
259	22.36885589	71.84629931	9617	2018	cotton	4.8	55.4	189.8	1.17	4	9.7	88	0.3	10.58963694	39.0195581	24.8	37.2	15004.4	6.82	0.73	3.1	0.38	25.27
260	22.40482733	71.86006275	7717	2019	wheat	1.97	52.4	98.3	1.43	2	22.2	119.4	0.52	13.66992878	29.07839687	21.4	34.3	20018.6	7.27	1.89	-2.05	0.63	8.53
261	22.37092017	71.77380514	5342	2021	wheat	4.4	32.7	194.5	1.25	3	24.7	79.1	0.53	12.97873348	35.01464235	24	12.5	12022.4	3.52	1.7	-5.1	0.66	18.67
262	22.40759253	71.77516545	2315	2021	mustard	0.96	37.6	137.6	1.26	3	12.1	43.5	0.31	14.47857401	30.16201937	22.3	16.2	23409.5	2.3	2.13	4.7	0.38	3.53
263	22.33367648	71.78618614	7226	2022	mustard	4.96	87.2	107.4	1.44	3	28	33.1	0.35	11.57787509	35.18144074	23.4	6.4	21976.2	5.12	2.45	-19.2	0.44	14.31
264	22.39578268	71.88839471	9864	2021	mustard	4.04	22.2	114.4	1.53	1	14.6	55.3	0.32	12.63945925	37.25107629	24.9	13.8	22089.1	6.27	2.49	-17.55	0.42	13.27
265	22.33712679	71.81548768	4846	2018	mustard	1.53	50.7	121.5	1.34	3	33.9	25.8	0.66	12.47810823	29.64684271	21.1	36.3	21755.4	2.49	0.85	23.85	0.73	7.33
266	22.30747941	71.73132897	8110	2018	wheat	3.07	76	187.9	1.57	1	9.5	117.1	0.58	10.84931102	32.32054574	21.6	9.3	19204.3	6.62	0.83	-23.8	0.69	12.26
267	22.35128724	71.76558485	8269	2018	mustard	1.5	26.9	155.6	1.57	2	33.7	80.1	0.57	14.1222008	39.94536193	27	8.5	18444.5	4.72	0.82	-15.1	0.64	5.43
268	22.37687486	71.75529773	1474	2020	mustard	4.23	82	81.9	1.15	1	11.6	61.7	0.69	17.1701752	37.55740306	27.4	5.7	16936.2	2.65	2.18	-7.55	0.8	12.38
269	22.38051119	71.78385519	5806	2018	cotton	4.42	71.9	137.7	1.56	3	28.2	47.6	0.26	16.01772584	25.79106844	20.9	22.1	21448.9	6.32	0.52	-9.5	0.33	17.14
270	22.29835282	71.75202939	3385	2021	cotton	4.4	44.2	101.2	1.16	2	9.6	113	0.37	11.54142567	36.5707259	24.1	22.5	21731	7.96	2.28	-17.3	0.43	16.28
271	22.35726065	71.74928541	3950	2021	mustard	3.47	36.4	138	1.17	2	14.5	37.5	0.22	11.10342189	38.15468476	24.6	27.2	23570.6	6.63	2.34	-5.95	0.35	14.51
272	22.3995395	71.77786608	7267	2018	wheat	0.64	48.5	83.5	1.23	5	25.9	65.6	0.7	15.83117995	32.68580853	24.3	24.3	15764.2	7.8	1.37	-14.7	0.84	2.47
273	22.3743331	71.80867298	9153	2019	mustard	2.38	82.8	137	1.6	5	11	98.2	0.56	10.20101909	27.84578764	19	23.3	20342.2	7.83	1.88	-15.85	0.65	9.91
274	22.34645385	71.77393018	8555	2019	wheat	2.19	79.9	115.8	1.3	3	23.6	50.6	0.63	10.57296053	39.13925354	24.9	25.9	14325.9	6.35	0.87	-5.85	0.75	9.19
275	22.34620952	71.78396323	1153	2020	cotton	2.74	72.5	144.7	1.55	4	12.3	106	0.69	11.61290025	39.04094614	25.3	16.9	19419.9	7.74	1.88	-21.8	0.78	11.05
276	22.38119275	71.77972431	3588	2022	cotton	3.38	26.5	155	1.37	1	8.9	102.3	0.67	11.83287506	36.79552254	24.3	15.6	17795.3	3.48	2.11	-1.8	0.8	13.83
277	22.32050724	71.81051421	5901	2020	cotton	4.67	31.6	199	1.22	4	28.2	105.3	0.24	12.96802564	39.49286638	26.2	20.3	18284.5	5.64	0.69	-7.9	0.32	20.8
278	22.33284526	71.78327235	8484	2020	mustard	3.56	40.9	147.4	1.4	3	10.7	115.7	0.36	16.26316367	26.21839988	21.2	29.6	13981.7	2.85	1.93	15.35	0.49	15.88
279	22.37121862	71.75584263	8916	2021	wheat	0.91	28.3	108.4	1.6	1	8.6	67.2	0.74	14.68675241	27.24376755	21	24.2	23899.3	4.74	1.84	0.5	0.82	3.7
280	22.34696177	71.8215059	6881	2021	wheat	2.09	82.6	172.8	1.39	5	28.8	32.5	0.73	13.75286046	33.59146178	23.7	21	12812.8	3.04	0.52	5.8	0.83	9.58
